toplam_maliyet,siparis_maliyeti_toplam,elde_tutma_toplam,stoksuz_ceza_toplam,servis_seviyesi,ortalama_stok,stoksuz_gun_sayisi,toplam_talep,karsilanan_talep,parca_no,kullanilan_r,kullanilan_Q,senaryo
161425.1595,8430.0,152995.1595,0.0,1.0,237.061,0.0,224.8257,224.8257,Part-712,324,17,mevcut
4467.8541,885.0,3582.8541,0.0,1.0,147.0742,0.0,228.1428,228.1428,Part-713,189,58,mevcut
80884.4819,4635.0,76249.4819,0.0,1.0,191.532,0.0,157.7466,157.7466,Part-714,288,12,mevcut
103210.346,1510.0,14856.4411,86843.9049,0.981,338.1228,2.0,935.7909,912.9945,Part-715,456,66,mevcut
165764.7631,2430.0,26717.9066,136616.8565,0.9764,164.1528,1.0,519.1894,501.6801,Part-716,280,40,mevcut
3779.2333,780.0,1847.543,1151.6903,0.9964,138.2684,0.7,535.8518,533.8221,Part-717,118,194,mevcut
112862.4913,1550.0,49975.5746,61336.9167,0.9919,129.3968,0.2,299.2762,295.4286,Part-718,206,12,mevcut
6046.6564,1110.0,4936.6564,0.0,1.0,240.7236,0.0,251.3625,251.3625,Part-719,325,43,mevcut
1451.0064,157.5,306.5254,986.981,0.9819,121.4718,1.2,407.6938,398.8332,Part-720,63,184,mevcut
1254.695,420.0,834.695,0.0,1.0,282.3868,0.0,325.0758,325.0758,Part-721,261,286,mevcut
9117.1055,705.0,1123.5875,7288.518,0.9711,101.1889,2.8,417.1166,401.7739,Part-722,141,91,mevcut
3317.062,840.0,814.5761,1662.4859,0.9905,150.2631,0.5,270.528,266.6059,Part-723,164,147,mevcut
1350.5958,215.0,1135.5958,0.0,1.0,99.5127,0.0,203.8174,203.8174,Part-724,90,53,mevcut
15085.269,1050.0,1465.0391,12570.2299,0.9542,118.7365,4.1,498.025,470.0712,Part-725,157,166,mevcut
2545.5138,340.0,2205.5138,0.0,1.0,346.0327,0.0,920.3475,920.3475,Part-726,483,152,mevcut
437779.8813,2880.0,34173.6278,400726.2534,0.9508,92.9403,1.8,356.404,337.3863,Part-727,118,12,mevcut
325649.0247,5647.5,249081.7594,70919.7652,0.9977,471.5452,0.1,929.1567,926.3371,Part-728,1056,21,mevcut
7912.7941,780.0,4498.1289,2634.6652,0.9938,243.835,0.2,475.4511,470.8258,Part-729,341,58,mevcut
93328.2323,3847.5,89480.7323,0.0,1.0,138.7143,0.0,182.8091,182.8091,Part-730,205,6,mevcut
4803.7684,760.0,2429.1586,1614.6098,0.9922,223.0369,0.3,467.3426,461.7187,Part-731,319,84,mevcut
9385.0909,1360.0,8025.0909,0.0,1.0,333.9852,0.0,262.0509,262.0509,Part-732,382,85,mevcut
1855.7026,630.0,1225.7026,0.0,1.0,262.2144,0.0,330.6043,330.6043,Part-733,199,248,mevcut
1317.3391,330.0,583.412,403.9271,0.991,664.0462,0.3,1157.2995,1145.0962,Part-734,508,704,mevcut
20564.7977,675.0,3453.9048,16435.8929,0.9765,150.0821,1.9,537.1422,518.9662,Part-735,228,58,mevcut
3736.0354,425.0,3274.5465,36.4889,0.9998,161.6376,0.1,205.6602,205.5942,Part-736,196,42,mevcut
3096.0078,620.0,2476.0078,0.0,1.0,295.6074,0.0,439.3315,439.3315,Part-737,375,106,mevcut
5418.2811,1080.0,4338.2811,0.0,1.0,281.3334,0.0,163.6436,163.6436,Part-738,340,84,mevcut
895.6955,330.0,506.1055,59.5899,0.9983,255.3325,0.1,419.4289,418.7272,Part-739,135,270,mevcut
15065.935,1350.0,5490.6624,8225.2726,0.9921,86.0332,0.2,254.8339,252.2635,Part-740,130,34,mevcut
1327.0986,270.0,1057.0986,0.0,1.0,83.1332,0.0,140.7925,140.7925,Part-741,80,36,mevcut
1474.5111,380.0,1094.5111,0.0,1.0,104.1329,0.0,181.3348,181.3348,Part-742,88,58,mevcut
3459395.5916,6735.0,152276.9398,3300383.6518,0.9537,409.9119,3.4,3469.3419,3278.0185,Part-743,766,62,mevcut
136380.0664,3225.0,49170.7614,83984.305,0.9881,255.7472,0.2,637.6204,625.6097,Part-744,397,35,mevcut
507952.495,1980.0,35949.1949,470023.3001,0.937,54.2293,1.4,217.4544,202.2927,Part-745,72,5,mevcut
13763.7011,435.0,1348.6884,11980.0127,0.9802,164.4685,2.6,748.4718,729.4529,Part-746,260,147,mevcut
7476.6695,1680.0,5796.6695,0.0,1.0,90.7549,0.0,190.1804,190.1804,Part-747,89,44,mevcut
556.3685,300.0,237.5045,18.864,0.9974,213.8029,0.1,201.606,200.9255,Part-748,206,264,mevcut
7280020.5428,9220.0,335496.9084,6935303.6344,0.9346,642.5888,2.6,3458.8599,3191.99,Part-749,1287,67,mevcut
16661.6646,1030.0,10699.7073,4931.9572,0.9963,93.6943,0.7,222.6143,221.607,Part-750,116,23,mevcut
3522.8473,1005.0,2517.8473,0.0,1.0,195.0265,0.0,158.8523,158.8523,Part-751,247,54,mevcut
4073.3608,600.0,3473.3608,0.0,1.0,206.3634,0.0,163.6436,163.6436,Part-752,237,61,mevcut
4427.3762,450.0,2136.5851,1840.7911,0.9931,122.9406,0.7,260.9452,258.5792,Part-753,134,65,mevcut
2718.6279,600.0,2118.6279,0.0,1.0,114.655,0.0,226.6685,226.6685,Part-754,150,50,mevcut
9258.3038,1080.0,4114.3516,4063.9522,0.9934,114.2957,0.7,468.4373,464.4621,Part-755,183,42,mevcut
3924.5966,610.0,3314.5966,0.0,1.0,132.8945,0.0,205.6602,205.6602,Part-756,174,52,mevcut
8381.2257,780.0,2604.8648,4996.3609,0.9934,443.5214,0.6,2302.4628,2283.1659,Part-757,633,307,mevcut
45747.78,3240.0,30406.5837,12101.1963,0.9919,187.1982,0.7,140.4239,138.9349,Part-758,280,18,mevcut
6592.2291,770.0,5822.2291,0.0,1.0,213.7046,0.0,159.2208,159.2208,Part-759,246,46,mevcut
214674.9868,1987.5,37912.5621,174774.9246,0.9731,73.7541,2.2,239.9369,230.7589,Part-760,132,11,mevcut
1116546.1177,13100.0,315620.7241,787825.3936,0.982,401.5294,0.2,1129.657,1098.4679,Part-761,810,22,mevcut
38308.5327,3060.0,35248.5327,0.0,1.0,100.0933,0.0,193.129,193.129,Part-762,111,15,mevcut
116422.4238,4020.0,28088.2264,84314.1975,0.9858,104.3551,0.6,296.6962,290.1261,Part-763,161,25,mevcut
1074.6263,315.0,759.6263,0.0,1.0,108.907,0.0,138.9496,138.9496,Part-764,68,96,mevcut
8993.6771,780.0,1843.4464,6370.2308,0.9783,111.0118,0.3,295.9591,286.2621,Part-765,167,49,mevcut
37693.0327,3900.0,30123.7843,3669.2484,0.9988,195.2023,0.1,183.9148,183.6258,Part-766,273,31,mevcut
27596.6132,930.0,5837.5942,20829.0189,0.9882,270.5489,0.2,814.1773,800.0384,Part-767,413,103,mevcut
11107.7321,1230.0,9877.7321,0.0,1.0,331.8366,0.0,305.5418,305.5418,Part-768,425,74,mevcut
3362179.1417,3262.5,143770.5904,3215146.0513,0.8742,278.9577,2.7,1415.5569,1211.1355,Part-769,337,20,mevcut
98773.7751,2085.0,25684.3114,71004.4637,0.9899,70.3122,0.8,253.2386,249.8943,Part-770,110,18,mevcut
16243.7234,860.0,1690.6513,13693.0722,0.9611,77.7556,2.7,362.3636,348.1881,Part-771,62,67,mevcut
29701.5361,1845.0,27856.5361,0.0,1.0,719.7992,0.0,869.4489,869.4489,Part-772,781,108,mevcut
123726.1074,1570.0,10768.3396,111387.7678,0.9504,281.5441,1.5,1117.8628,1060.0192,Part-773,335,67,mevcut
14651.0984,3050.0,11601.0984,0.0,1.0,456.3486,0.0,588.2325,588.2325,Part-774,579,159,mevcut
312915.5159,2050.0,80740.1675,230125.3484,0.99,264.4824,0.1,649.046,638.7468,Part-775,435,19,mevcut
88141.4791,3770.0,84371.4791,0.0,1.0,134.5365,0.0,255.4167,255.4167,Part-776,161,8,mevcut
23391.7321,1110.0,2386.0419,19895.6902,0.9512,136.2163,2.7,412.3365,386.5137,Part-777,140,112,mevcut
11703.8905,1380.0,10323.8905,0.0,1.0,429.5255,0.0,373.7266,373.7266,Part-778,512,85,mevcut
37437.0568,2580.0,34857.0568,0.0,1.0,161.2013,0.0,172.8578,172.8578,Part-779,207,19,mevcut
24357.5351,1305.0,8536.9135,14515.6216,0.9912,295.9142,0.4,710.9652,701.0732,Part-780,418,103,mevcut
14246.9255,1230.0,10342.5761,2674.3494,0.995,229.2717,0.1,412.0576,409.3508,Part-781,340,52,mevcut
1183.947,200.0,612.6655,371.2815,0.9931,287.4629,0.4,560.3498,554.2731,Part-782,344,182,mevcut
56937.9325,3480.0,43602.7028,9855.2297,0.9949,170.9904,0.1,151.4809,150.4597,Part-783,278,11,mevcut
2157971.552,7540.0,145061.4834,2005370.0686,0.9367,212.3784,4.7,1600.4544,1478.909,Part-784,600,21,mevcut
2196.0254,640.0,1554.0053,2.0202,0.9999,530.9727,0.1,445.9657,445.9335,Part-785,669,160,mevcut
22893.8419,1380.0,21513.8419,0.0,1.0,100.7716,0.0,133.4211,133.4211,Part-786,126,15,mevcut
31527.561,2265.0,29262.561,0.0,1.0,77.3129,0.0,124.5755,124.5755,Part-787,99,12,mevcut
7471.4651,937.5,5307.5787,1226.3864,0.9967,197.7099,0.1,155.1666,154.5013,Part-788,274,31,mevcut
40936.0907,915.0,5079.2364,34941.8544,0.965,131.6006,3.2,655.2842,626.4038,Part-789,232,52,mevcut
212226.1757,2070.0,39635.5392,170520.6365,0.9843,83.1356,0.3,242.8855,236.971,Part-790,138,14,mevcut
116018.7916,1790.0,17979.472,96249.3196,0.9856,1015.9616,1.2,4768.8797,4686.4222,Part-791,1067,198,mevcut
9014.6936,1030.0,7984.6936,0.0,1.0,262.6667,0.0,189.8119,189.8119,Part-792,313,41,mevcut
4432.2461,900.0,3532.2461,0.0,1.0,235.584,0.0,344.9784,344.9784,Part-793,307,93,mevcut
2559.5061,570.0,1782.5385,206.9675,0.9979,190.2505,0.1,120.8899,120.5644,Part-794,238,60,mevcut
43065.1585,915.0,5489.0625,36661.096,0.9624,209.8575,1.5,629.8805,603.5651,Part-795,274,49,mevcut
14093.9292,1680.0,7281.1943,5132.7349,0.9916,233.3588,0.7,409.4776,404.9717,Part-796,308,118,mevcut
2953.2664,442.5,2510.7664,0.0,1.0,206.3636,0.0,335.3957,335.3957,Part-797,268,87,mevcut
501010.5099,4600.0,18182.3026,478228.2073,0.9492,1528.1814,3.8,8405.495,7877.387,Part-798,2716,905,mevcut
235937.6394,6800.0,97503.827,131633.8124,0.99,219.7789,0.4,520.7848,512.563,Part-799,314,42,mevcut
5733.9337,870.0,3867.7996,996.1341,0.9911,142.7308,0.7,131.2097,129.6809,Part-800,184,52,mevcut
165802.8484,2115.0,15939.6404,147748.2079,0.9579,72.8094,3.0,462.7322,439.6267,Part-801,112,28,mevcut
9051.4542,2020.0,7031.4542,0.0,1.0,218.0035,0.0,144.4782,144.4782,Part-802,289,38,mevcut
4646.7173,1230.0,3416.7173,0.0,1.0,154.1174,0.0,191.6547,191.6547,Part-803,185,83,mevcut
991.2003,420.0,417.8104,153.3899,0.9926,422.2135,0.7,405.0548,401.1217,Part-804,424,472,mevcut
15858.1978,300.0,1261.0507,14297.147,0.9298,82.6578,3.8,312.9999,290.1457,Part-805,59,57,mevcut
9579.8597,375.0,1839.7449,7365.1148,0.9705,89.1183,3.4,328.2971,315.9279,Part-806,137,47,mevcut
3333.3816,435.0,2178.0447,720.3369,0.9981,92.9257,0.3,286.2736,285.5863,Part-807,130,56,mevcut
20020.8327,637.5,4768.1021,14615.2306,0.9854,270.3006,0.5,690.3254,675.1804,Part-808,404,105,mevcut
114650.5266,1912.5,23725.6849,89012.3417,0.9862,94.0704,1.5,441.8831,434.0786,Part-809,149,17,mevcut
4747.6831,1185.0,3494.917,67.7661,0.9997,124.4667,0.1,141.8982,141.8516,Part-810,166,34,mevcut
60887.2366,3030.0,55303.0617,2554.175,0.9992,205.2876,0.1,227.7742,227.5452,Part-811,273,22,mevcut
15694.7412,1040.0,4778.0961,9876.6451,0.9725,97.5022,1.2,295.2219,288.0224,Part-812,89,64,mevcut
69811.1647,3292.5,66518.6647,0.0,1.0,140.6251,0.0,166.5922,166.5922,Part-813,223,7,mevcut
571.7269,155.0,416.7269,0.0,1.0,173.8846,0.0,145.5839,145.5839,Part-814,158,106,mevcut
1563.3089,450.0,1113.3089,0.0,1.0,164.9556,0.0,190.9176,190.9176,Part-815,160,122,mevcut
125699.0271,3410.0,72373.1953,49915.8317,0.9926,124.1013,0.2,296.3276,292.8416,Part-816,204,11,mevcut
4733.5278,855.0,3878.5278,0.0,1.0,137.7898,0.0,185.0205,185.0205,Part-817,172,52,mevcut
7823.4971,990.0,4491.2356,2342.2615,0.9921,138.9161,0.7,215.9801,213.7377,Part-818,202,38,mevcut
1648510.1707,10860.0,132172.6529,1505477.5177,0.9707,325.5485,1.9,2041.1094,1967.2219,Part-819,710,35,mevcut
20581.185,2055.0,7773.5782,10752.6067,0.9891,230.3546,1.6,1011.3493,997.1525,Part-820,432,89,mevcut
13875.4349,1380.0,8585.3036,3910.1314,0.9917,375.2365,0.7,365.9867,361.9808,Part-821,511,89,mevcut
7239.7647,555.0,1380.5826,5304.1821,0.9878,81.7314,1.3,280.7404,276.5525,Part-822,139,32,mevcut
236074.5487,13350.0,222724.5487,0.0,1.0,563.2501,0.0,448.9143,448.9143,Part-823,922,26,mevcut
36738.8786,1850.0,16203.6825,18685.1961,0.9907,115.6597,0.8,233.6713,230.6594,Part-824,183,19,mevcut
304264.5952,4207.5,115645.3431,184411.7521,0.9872,210.0865,0.8,390.3121,384.7598,Part-825,408,12,mevcut
120564.26,1940.0,13236.8051,105387.4549,0.9618,34.6569,2.8,188.2734,179.4413,Part-826,51,18,mevcut
57976.5932,1280.0,11333.8568,45362.7364,0.9861,1671.449,0.3,4151.5354,4061.2451,Part-827,2409,355,mevcut
3370.4659,425.0,1741.8523,1203.6136,0.9927,90.7742,0.5,192.3918,190.3551,Part-828,130,32,mevcut
3998.7555,720.0,2200.0179,1078.7375,0.9931,63.4777,0.2,179.396,178.2475,Part-829,50,54,mevcut
4439.8274,660.0,2298.3654,1481.462,0.992,72.5808,0.7,112.0443,110.8646,Part-830,98,29,mevcut
552.4824,340.0,212.4824,0.0,1.0,206.1506,0.0,225.5628,225.5628,Part-831,175,279,mevcut
2777.483,780.0,1997.483,0.0,1.0,167.6846,0.0,213.7687,213.7687,Part-832,196,91,mevcut
2311.9806,440.0,1871.9806,0.0,1.0,114.016,0.0,201.606,201.606,Part-833,140,31,mevcut
644.9776,330.0,298.0744,16.9033,0.9978,174.2688,0.1,96.5645,96.2899,Part-834,156,119,mevcut
2298.7769,490.0,1393.5629,415.2141,0.9973,186.651,0.1,317.7045,316.5858,Part-835,236,101,mevcut
49678.6278,3570.0,46108.6278,0.0,1.0,254.7205,0.0,559.4843,559.4843,Part-836,362,32,mevcut
1470.6706,245.0,1077.3032,148.3674,0.9985,139.094,0.1,215.6115,215.1835,Part-837,175,71,mevcut
11446.1762,1095.0,2445.5009,7905.6754,0.9776,138.8058,1.3,568.0233,552.4376,Part-838,227,94,mevcut
9431.7929,1220.0,5137.9086,3073.8843,0.9946,119.2857,0.4,307.2575,304.7701,Part-839,161,59,mevcut
149880.9394,4200.0,26302.0722,119378.8672,0.9806,55.7889,1.3,184.4059,179.2243,Part-840,82,22,mevcut
12456.1728,570.0,1224.6972,10661.4755,0.9601,43.6525,3.6,182.0599,173.4564,Part-841,61,28,mevcut
7066.7197,600.0,4479.9812,1986.7385,0.9943,155.541,0.2,291.5363,288.9003,Part-842,208,47,mevcut
55333.1142,1140.0,6358.185,47834.9292,0.9625,207.8246,3.9,680.0056,645.9322,Part-843,321,61,mevcut
2373.4556,305.0,2068.4556,0.0,1.0,154.011,0.0,141.8982,141.8982,Part-844,176,45,mevcut
1917.61,560.0,1142.256,215.3539,0.9971,123.4376,0.1,99.1444,98.769,Part-845,155,42,mevcut
34587.59,2490.0,14890.1549,17207.4351,0.9895,327.7831,1.7,844.7549,834.2547,Part-846,402,111,mevcut
9103.142,562.5,1551.084,6989.558,0.9799,68.4689,1.5,180.5977,175.5175,Part-847,98,29,mevcut
318585.2421,2040.0,54435.5603,262109.6819,0.9703,128.0681,0.7,412.4261,399.8158,Part-848,152,19,mevcut
2997.8636,705.0,1876.0664,416.7971,0.9985,389.0063,0.6,1179.1571,1176.8013,Part-849,511,281,mevcut
19965001.9335,6727.5,324054.1711,19634220.2623,0.8208,488.8807,6.1,4900.1366,3882.2282,Part-850,2159,37,mevcut
1767.9971,590.0,1056.7267,121.2704,0.9972,137.8408,0.1,101.7244,101.3481,Part-851,174,44,mevcut
44686.8094,1470.0,5048.1594,38168.65,0.9804,592.7753,2.0,3713.2506,3637.711,Part-852,631,593,mevcut
1772.8791,440.0,733.461,599.4182,0.9921,116.6684,0.7,204.9231,202.8129,Part-853,143,75,mevcut
11500.5301,1200.0,10300.5301,0.0,1.0,72.1993,0.0,108.3586,108.3586,Part-854,85,20,mevcut
49904.0229,1567.5,13605.0292,34731.4937,0.992,1089.4357,0.4,3990.3207,3948.6732,Part-855,1782,192,mevcut
9044.0035,1095.0,3989.0343,3959.9693,0.9928,129.4433,0.4,290.062,286.7567,Part-856,177,49,mevcut
2216.5449,640.0,1576.5449,0.0,1.0,64.8818,0.0,97.3016,97.3016,Part-857,86,24,mevcut
1576.2902,345.0,891.4587,339.8314,0.9961,147.8058,0.1,305.9104,304.3527,Part-858,192,95,mevcut
1743.4761,382.5,1360.9761,0.0,1.0,43.81,0.0,96.5645,96.5645,Part-859,49,24,mevcut
8233.2244,440.0,1992.3846,5800.8398,0.9847,85.464,1.4,226.3,220.9455,Part-860,118,27,mevcut
1132029.1151,12850.0,337727.9004,781451.2147,0.9883,791.6329,1.4,2166.9757,2130.4317,Part-861,1112,91,mevcut
124447.4148,2630.0,54496.4793,67320.9354,0.9891,88.4398,0.8,240.3055,236.5566,Part-862,125,10,mevcut
1389.7059,540.0,665.3661,184.3398,0.9933,154.7723,0.6,102.4615,101.5565,Part-863,167,109,mevcut
4857.7954,1290.0,2660.0364,907.7589,0.9912,93.0338,0.7,90.6674,89.6233,Part-864,112,47,mevcut
2419.8318,547.5,1872.3318,0.0,1.0,148.7394,0.0,90.2988,90.2988,Part-865,186,34,mevcut
34898.1091,3870.0,29960.2171,1067.892,0.9988,99.2033,0.1,93.2474,93.1025,Part-866,139,16,mevcut
3133.9346,1080.0,2053.9346,0.0,1.0,128.0907,0.0,97.3016,97.3016,Part-867,158,44,mevcut
12594.0203,1920.0,10320.1542,353.8662,0.9995,345.5899,0.1,481.3481,481.0166,Part-868,445,64,mevcut
15254.757,1680.0,13574.757,0.0,1.0,90.848,0.0,128.6298,128.6298,Part-869,123,24,mevcut
2699.6054,345.0,2354.6054,0.0,1.0,136.5158,0.0,127.5241,127.5241,Part-870,130,46,mevcut
22862.4189,1660.0,11017.5808,10184.8381,0.9976,1456.6913,0.1,7549.4233,7526.0029,Part-871,2266,430,mevcut
129270.829,3825.0,68468.7243,56977.1047,0.9915,139.0758,0.4,303.3304,300.2976,Part-872,260,9,mevcut
3950.2825,1020.0,2930.2825,0.0,1.0,176.1289,0.0,286.3763,286.3763,Part-873,201,121,mevcut
3506.3971,485.0,3021.3971,0.0,1.0,245.1637,0.0,317.3359,317.3359,Part-874,330,54,mevcut
9823.1023,1350.0,1101.7248,7371.3774,0.9747,77.9612,2.4,260.7128,252.5083,Part-875,82,105,mevcut
669797.9695,5932.5,241795.8692,422069.6004,0.989,653.7389,0.1,1473.1611,1447.4581,Part-876,1244,22,mevcut
1061.7678,375.0,686.7678,0.0,1.0,243.794,0.0,152.9552,152.9552,Part-877,246,158,mevcut
3803.3985,585.0,2182.7862,1035.6123,0.9964,158.3696,0.4,289.6934,288.0459,Part-878,187,96,mevcut
981.8136,540.0,441.8136,0.0,1.0,103.9631,0.0,158.8523,158.8523,Part-879,69,123,mevcut
2465.7896,460.0,935.5495,1070.2401,0.9938,83.8757,0.5,186.1262,184.2901,Part-880,92,54,mevcut
37014.9808,2920.0,28633.4531,5461.5277,0.9974,52.3148,0.1,95.4588,95.1274,Part-881,84,5,mevcut
2265.8049,640.0,1625.8049,0.0,1.0,121.9397,0.0,92.8788,92.8788,Part-882,101,64,mevcut
31343.7194,3450.0,10270.1609,17623.5585,0.9911,117.6872,0.2,237.357,234.002,Part-883,157,43,mevcut
6089.0183,745.0,5004.5215,339.4968,0.9997,175.2836,0.2,321.7587,321.5918,Part-884,252,29,mevcut
8348.781,1305.0,7043.781,0.0,1.0,189.6242,0.0,854.8344,854.8344,Part-885,315,100,mevcut
2497.7058,592.5,1627.5567,277.649,0.9968,136.6251,0.1,111.6757,111.2105,Part-886,179,34,mevcut
190229.2226,4760.0,72916.3629,112552.8598,0.9893,139.4723,0.3,328.7615,323.6476,Part-887,231,19,mevcut
4141.5866,1000.0,3141.5866,0.0,1.0,111.5021,0.0,102.093,102.093,Part-888,109,36,mevcut
41396.1209,4740.0,36656.1209,0.0,1.0,72.4498,0.0,90.6674,90.6674,Part-889,109,7,mevcut
225157.6443,6600.0,142029.8644,76527.7799,0.9955,242.7358,0.1,479.1367,476.3079,Part-890,497,12,mevcut
60969.3451,825.0,10769.5106,49374.8344,0.9791,48.3825,1.3,159.958,156.5206,Part-891,52,13,mevcut
12709.2279,1410.0,6460.681,4838.5468,0.9978,105.1741,0.3,525.4565,524.0542,Part-892,159,62,mevcut
31849.7361,1420.0,6131.1974,24298.5387,0.9838,490.2717,1.4,1787.8077,1750.0372,Part-893,765,293,mevcut
839.8651,420.0,419.8651,0.0,1.0,189.5309,0.0,186.1262,186.1262,Part-894,128,234,mevcut
1928.9855,330.0,693.7374,905.2481,0.9928,182.0424,0.6,378.9532,375.4095,Part-895,213,168,mevcut
16004.0607,607.5,2074.5845,13321.9763,0.972,101.429,2.1,443.3022,428.0945,Part-896,152,50,mevcut
32763.9708,1890.0,20422.9595,10451.0113,0.9952,791.7849,0.1,1415.2962,1406.374,Part-897,1264,89,mevcut
2754.5029,660.0,1737.5538,356.9491,0.9934,113.7664,0.6,92.1417,91.34,Part-898,132,66,mevcut
1246.5548,510.0,736.5548,0.0,1.0,80.8956,0.0,106.8843,106.8843,Part-899,68,48,mevcut
4774.1885,1095.0,3679.1885,0.0,1.0,142.493,0.0,206.3974,206.3974,Part-900,187,42,mevcut
24106.3435,847.5,2453.3864,20805.4571,0.9728,143.9346,2.3,817.7561,790.4613,Part-901,271,73,mevcut
2804.9084,575.0,2229.9084,0.0,1.0,69.3962,0.0,113.15,113.15,Part-902,98,15,mevcut
4318.5643,1550.0,1741.5908,1026.9735,0.9911,68.8741,0.7,76.6619,75.7653,Part-903,72,50,mevcut
84280.8889,3640.0,44823.7694,35817.1194,0.9918,69.552,0.7,102.4615,101.3565,Part-904,107,10,mevcut
1053.4917,340.0,713.4917,0.0,1.0,89.3284,0.0,126.7869,126.7869,Part-905,102,60,mevcut
179857.9647,1790.0,38528.9391,139539.0257,0.98,196.1051,1.5,531.4732,515.6836,Part-906,296,31,mevcut
112655.0491,4590.0,108065.0491,0.0,1.0,249.0258,0.0,542.1616,542.1616,Part-907,276,36,mevcut
7974.0093,952.5,7021.5093,0.0,1.0,54.2145,0.0,106.8843,106.8843,Part-908,60,11,mevcut
3758.5046,1020.0,2738.5046,0.0,1.0,96.2804,0.0,107.2529,107.2529,Part-909,107,37,mevcut
40176.8292,1615.0,38561.8292,0.0,1.0,96.2913,0.0,170.6464,170.6464,Part-910,144,7,mevcut
8871.8567,1860.0,4777.3093,2234.5474,0.9974,150.8989,0.3,679.4941,677.4107,Part-911,242,123,mevcut
1557.1718,510.0,1047.1718,0.0,1.0,57.0595,0.0,74.4505,74.4505,Part-912,63,34,mevcut
4201.1064,580.0,2074.1132,1546.9932,0.9936,85.5627,0.3,127.1555,126.0852,Part-913,113,38,mevcut
2184.5916,680.0,1504.5916,0.0,1.0,124.3391,0.0,158.1151,158.1151,Part-914,139,76,mevcut
107071.952,3065.0,104006.952,0.0,1.0,279.6317,0.0,319.9159,319.9159,Part-915,508,11,mevcut
643.3327,157.5,221.4499,264.3828,0.9862,426.3337,0.5,1073.1464,1055.1856,Part-916,394,564,mevcut
24074.993,1280.0,9322.3076,13472.6853,0.9864,194.0952,0.6,501.2507,490.5076,Part-917,289,45,mevcut
5655.8325,810.0,4238.2393,607.5932,0.9986,132.3504,0.1,182.8091,182.4633,Part-918,169,57,mevcut
3480.6159,472.5,3008.1159,0.0,1.0,116.9082,0.0,202.7117,202.7117,Part-919,150,43,mevcut
2099.9287,450.0,1042.0654,607.8633,0.9898,50.5675,0.1,120.1527,119.0876,Part-920,45,31,mevcut
1268.5204,320.0,851.3435,97.1769,0.9979,98.1505,0.1,120.8899,120.5644,Part-921,109,70,mevcut
2500.1593,660.0,1840.1593,0.0,1.0,98.1598,0.0,77.0304,77.0304,Part-922,115,39,mevcut
4809.5429,1020.0,3789.5429,0.0,1.0,96.5492,0.0,125.3127,125.3127,Part-923,109,58,mevcut
2460.5129,382.5,2078.0129,0.0,1.0,66.3242,0.0,105.4101,105.4101,Part-924,82,29,mevcut
2705.4538,510.0,1767.0823,428.3715,0.9951,85.2904,0.1,88.8246,88.2525,Part-925,111,27,mevcut
10506.3234,1185.0,3975.5233,5345.8002,0.9941,167.7102,0.2,323.233,320.2353,Part-926,226,53,mevcut
3592.962,750.0,2842.962,0.0,1.0,220.1433,0.0,248.7825,248.7825,Part-927,289,60,mevcut
7736.435,1340.0,6396.435,0.0,1.0,159.331,0.0,154.4295,154.4295,Part-928,160,44,mevcut
2426.6244,460.0,1186.559,780.0654,0.9951,81.5841,0.3,217.6317,216.3003,Part-929,109,62,mevcut
161130.8852,2850.0,17952.7523,140328.133,0.9788,58.2109,0.5,210.2779,204.0609,Part-930,104,13,mevcut
1312.2849,380.0,706.6523,225.6326,0.9958,27.9107,0.1,68.1848,67.9378,Part-931,23,21,mevcut
2415.952,290.0,970.3204,1155.6316,0.9934,40.6668,0.4,67.0791,66.3788,Part-932,43,31,mevcut
11020.6321,1240.0,9780.6321,0.0,1.0,88.7456,0.0,134.1583,134.1583,Part-933,101,31,mevcut
2653.7925,640.0,1504.6308,509.1616,0.9972,106.4493,0.1,217.4544,216.4936,Part-934,117,88,mevcut
13975.0457,560.0,2055.2374,11359.8083,0.9713,55.0378,1.8,212.8166,205.5083,Part-935,49,30,mevcut
31380.4774,3045.0,24735.1776,3600.2998,0.9983,61.4255,0.1,75.9247,75.7569,Part-936,91,7,mevcut
14303.5828,1665.0,12638.5828,0.0,1.0,242.8582,0.0,218.5601,218.5601,Part-937,349,21,mevcut
1841.9183,460.0,1381.9183,0.0,1.0,95.5344,0.0,85.1389,85.1389,Part-938,77,65,mevcut
2311.3,590.0,1721.3,0.0,1.0,103.2007,0.0,137.1068,137.1068,Part-939,128,36,mevcut
27359.5743,982.5,7560.9835,18816.0908,0.9848,193.0187,0.5,504.9364,493.5581,Part-940,306,50,mevcut
2929.125,990.0,1939.125,0.0,1.0,95.4683,0.0,103.9358,103.9358,Part-941,106,54,mevcut
2369.7758,510.0,1506.0853,353.6905,0.9959,74.8993,0.1,68.1848,67.8196,Part-942,93,30,mevcut
24062.6337,1170.0,6184.9403,16707.6934,0.9819,74.5985,0.3,201.606,195.9668,Part-943,109,32,mevcut
19384.1582,1040.0,5886.8612,12457.297,0.9867,397.9837,0.4,942.4251,922.6012,Part-944,510,207,mevcut
1503.29,570.0,933.29,0.0,1.0,96.3531,0.0,77.0304,77.0304,Part-945,102,46,mevcut
647.0229,345.0,302.0229,0.0,1.0,114.1802,0.0,102.4615,102.4615,Part-946,115,88,mevcut
